person,confidence,roles,organization,context,source_url,source_file
נוי ברק,high,מפיק,קרן קולנוע ערבה,"…שחל, רונה סגל הפקה קובי עזרן -סוליו סרטים צילום שי פלג עריכה [נוי ברק] , יפעת תדמור חבילות לינה אירוח למשך מינימום 2 לילות באחד המת…",https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
תמר ריינה,medium,"במאי, מפיק",קרן קולנוע ערבה,"…ה סגל מדינה ישראל תסריט רונה סגל, ליאת תמרי  משחק ליאת תמרי, [תמר ריינה] רץ, מאיר סוויסה, שרון שחל, רונה סגל הפקה קובי עזרן -סוליו סר…",https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
מאיר סוויסה,high,"במאי, מפיק",קרן קולנוע ערבה,"…שראל תסריט רונה סגל, ליאת תמרי  משחק ליאת תמרי, תמר ריינהרץ, [מאיר סוויסה] , שרון שחל, רונה סגל הפקה קובי עזרן -סוליו סרטים צילום שי פל…",https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
ליאת תמרי,high,"במאי, מפיק",קרן קולנוע ערבה,"…כלל לא שבת שלה.   בימוי רונה סגל מדינה ישראל תסריט רונה סגל, [ליאת תמרי] משחק ליאת תמרי, תמר ריינהרץ, מאיר סוויסה, שרון שחל, רונה סגל…",https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
קובי עזרן - סוליו,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
תמר ריינהרץ,medium,"במאי, מפיק",קרן קולנוע ערבה,"…ה סגל מדינה ישראל תסריט רונה סגל, ליאת תמרי  משחק ליאת תמרי, [תמר ריינהרץ] , מאיר סוויסה, שרון שחל, רונה סגל הפקה קובי עזרן -סוליו סרטי…",https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
ara,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
שי פלג,high,מפיק,קרן קולנוע ערבה,"…סוויסה, שרון שחל, רונה סגל הפקה קובי עזרן -סוליו סרטים צילום [שי פלג] עריכה נוי ברק, יפעת תדמור חבילות לינה אירוח למשך מינימום 2 ל…",https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
שרון שחל,high,"במאי, מפיק",קרן קולנוע ערבה,"…נה סגל, ליאת תמרי  משחק ליאת תמרי, תמר ריינהרץ, מאיר סוויסה, [שרון שחל] , רונה סגל הפקה קובי עזרן -סוליו סרטים צילום שי פלג עריכה נו…",https://aravaff.co.il/movies/%d7%9c%d7%90-%d7%94%d7%a9%d7%91%d7%aa-%d7%a9%d7%9c%d7%99/,arava_film_fund__movies-d7-9c-d7-90--d7-94-d7-a9-d7-91-d7-aa--d7-a9-d7-9c-d7-99__74dd701a.meta.json
alba rohrwacher,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
אלי,medium,במאי,קרן קולנוע ערבה,"…רחשותם של מיתוסים על נצחיות וגאולה. הבמאית האיטלקייה המוערכת [אלי] צ'ה רורוואכר (""לזרו השמח"", ""הפלאים"") שבה השנה לתחרות הרשמית …",https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
דמיו,medium,במאי,קרן קולנוע ערבה,"…הפלאים"") שבה השנה לתחרות הרשמית של פסטיבל קאן עם סרט שכמו קו [דמיו] מציג תערובת נפלאה של קסם מלנכולי, הומור פרוע ועלילה בלתי צפו…",https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
lou,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
ארתור,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
' ה רור,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
ross,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
אליצ'ה רורוואכר,medium,במאי,קרן קולנוע ערבה,"…רחשותם של מיתוסים על נצחיות וגאולה. הבמאית האיטלקייה המוערכת [אליצ'ה רורוואכר] (""לזרו השמח"", ""הפלאים"") שבה השנה לתחרות הרשמית של פסטיבל קאן…",https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
chi,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
hel,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
alice rohrwacher,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__0ae209d7.meta.json
alba rohrwacher,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
אלי,medium,במאי,קרן קולנוע ערבה,"…רחשותם של מיתוסים על נצחיות וגאולה. הבמאית האיטלקייה המוערכת [אלי] צ'ה רורוואכר (""לזרו השמח"", ""הפלאים"") שבה השנה לתחרות הרשמית …",https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
דמיו,medium,במאי,קרן קולנוע ערבה,"…הפלאים"") שבה השנה לתחרות הרשמית של פסטיבל קאן עם סרט שכמו קו [דמיו] מציג תערובת נפלאה של קסם מלנכולי, הומור פרוע ועלילה בלתי צפו…",https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
lou,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
ארתור,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
' ה רור,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
ross,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
אליצ'ה רורוואכר,medium,במאי,קרן קולנוע ערבה,"…רחשותם של מיתוסים על נצחיות וגאולה. הבמאית האיטלקייה המוערכת [אליצ'ה רורוואכר] (""לזרו השמח"", ""הפלאים"") שבה השנה לתחרות הרשמית של פסטיבל קאן…",https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
chi,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
hel,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
alice rohrwacher,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94-%d7%9b%d7%99%d7%9e%d7%a8%d7%94/#main,arava_film_fund__movies-d7-9c-d7-94--d7-9b-d7-99-d7-9e-d7-a8-d7-94__2d5e5fae.meta.json
arif jakup,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
nenad sinkauz,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
##נקים,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
ivana shekutkoska צילום naum doksevski,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
michael reich,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
agush agushev,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
alen sinkauz,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
ari,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
גאורגי אונקובסקי,medium,"במאי, מפיק",קרן קולנוע ערבה,"…קהל ופרס חבר השופטים להישג אמנותי בפסטיבל סאנדנס 2025. בימוי [גאורגי אונקובסקי] מדינה צפון מקדוניה, צ׳כיה, סרביה, קרואטיה תסריט Georgi M. Un…",https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
גאורגי אונק,medium,במאי,קרן קולנוע ערבה,"…קהל ופרס חבר השופטים להישג אמנותי בפסטיבל סאנדנס 2025. בימוי [גאורגי אונק] ובסקי מדינה צפון מקדוניה, צ׳כיה, סרביה, קרואטיה תסריט Georgi…",https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
אחמט,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/#main,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__38fb305d.meta.json
arif jakup,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
nenad sinkauz,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
##נקים,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
ivana shekutkoska צילום naum doksevski,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
michael reich,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
agush agushev,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
alen sinkauz,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
ari,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
גאורגי אונקובסקי,medium,"במאי, מפיק",קרן קולנוע ערבה,"…קהל ופרס חבר השופטים להישג אמנותי בפסטיבל סאנדנס 2025. בימוי [גאורגי אונקובסקי] מדינה צפון מקדוניה, צ׳כיה, סרביה, קרואטיה תסריט Georgi M. Un…",https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
גאורגי אונק,medium,במאי,קרן קולנוע ערבה,"…קהל ופרס חבר השופטים להישג אמנותי בפסטיבל סאנדנס 2025. בימוי [גאורגי אונק] ובסקי מדינה צפון מקדוניה, צ׳כיה, סרביה, קרואטיה תסריט Georgi…",https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
אחמט,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%94%d7%96%d7%99%d7%96-%d7%94%d7%a8%d7%99%d7%9d/,arava_film_fund__movies-d7-9c-d7-94-d7-96-d7-99-d7-96--d7-94-d7-a8-d7-99-d7-9d__823b362a.meta.json
##it,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
אמלי בונן,medium,במאי,קרן קולנוע ערבה,"…אשונה מתחילה לפקפק במה שהיא באמת רוצה לחייה. הבמאית הצרפתייה [אמלי בונן] פיתחה את סרטה הקצר, שזכה לפני שנתיים בפרס הסזאר, ליצירה באור…",https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
ז'ולייט ארמאנה,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
bas,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
bou,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
ז'ולייט ארמ,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
hel,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
ben,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
ססיל,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
david ca,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
אמלי בונ,medium,במאי,קרן קולנוע ערבה,"…אשונה מתחילה לפקפק במה שהיא באמת רוצה לחייה. הבמאית הצרפתייה [אמלי בונ] ן פיתחה את סרטה הקצר, שזכה לפני שנתיים בפרס הסזאר, ליצירה בא…",https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
bon,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/#main,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__9a5897c1.meta.json
##it,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__d64b44f7.meta.json
אמלי בונן,medium,במאי,קרן קולנוע ערבה,"…אשונה מתחילה לפקפק במה שהיא באמת רוצה לחייה. הבמאית הצרפתייה [אמלי בונן] פיתחה את סרטה הקצר, שזכה לפני שנתיים בפרס הסזאר, ליצירה באור…",https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__d64b44f7.meta.json
ז'ולייט ארמאנה,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__d64b44f7.meta.json
bas,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__d64b44f7.meta.json
bou,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__d64b44f7.meta.json
ז'ולייט ארמ,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__d64b44f7.meta.json
hel,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__d64b44f7.meta.json
ben,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%9c%d7%a2%d7%96%d7%95%d7%91-%d7%99%d7%95%d7%9d-%d7%90%d7%97%d7%93/,arava_film_fund__movies-d7-9c-d7-a2-d7-96-d7-95-d7-91--d7-99-d7-95-d7-9d--d7-90-d7-97-d7-93__d64b44f7.meta.json
